id,name,first_name,last_name,team,team_name,team_short_name,team_id,position,positions,default_pos_id,pos_ids,pos_ids_no_flex,status,injury_status,rank,short_name,url_name,headshot_url,upcoming_event_status,table_rank,owner_team,owner_tooltip,owner_team_id,next_opponent_raw,next_opponent,next_opponent_is_away,next_kickoff,next_event_id,season_points,fppg_value,percent_owned,percent_started,percent_started_delta
06zbo,Louie Copley,,,ARS,Arsenal,ARS,110000,M,M,702,702,702,5,,585,L. Copley,louie-copley,https://fantraximg.com/assets/images/logos/sportsteam/epl/Arsenal.png,,585,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,BOU<br/>Sat 4:30AM,BOU,False,Sat 4:30AM,06c4f,0,0,0%,0%,
06y27,Loum Tchaouna,,,BUR,Burnley,BUR,110223,F,F,701,701,701,5,,342,L. Tchaouna,loum-tchaouna,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,,342,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,BHA<br/>Sat 7:00AM,BHA,False,Sat 7:00AM,06c7t,58,2.52,6%,0%,
06exj,Luca Gunter,,,TOT,Tottenham Hotspur,TOT,110160,G,G,704,704,704,5,,645,L. Gunter,luca-gunter,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,,645,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@SUN<br/>Sun 6:00AM,SUN,True,Sun 6:00AM,06c4l,0,0,0%,0%,
06dqv,Luca Koleosho,,,BUR,Burnley,BUR,110223,M,M,701,702,702,5,,697,L. Koleosho,luca-koleosho,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,,697,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,BHA<br/>Sat 7:00AM,BHA,False,Sat 7:00AM,06c7t,0,0,0%,0%,
072zr,Luca Netz,,,NOT,Nottingham Forest,NOT,110105,D,D,703,703,703,5,,476,L. Netz,luca-netz,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,,476,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,AVL<br/>Sun 6:00AM,AVL,False,Sun 6:00AM,06c4k,2,1,0%,0%,
06nl8,Luca Stephenson,,,LIV,Liverpool,LIV,110070,M,M,702,702,702,5,,851,L. Stephenson,luca-stephenson,https://fantraximg.com/assets/images/logos/sportsteam/epl/Liverpool.png,,851,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,FUL<br/>Sat 9:30AM,FUL,False,Sat 9:30AM,06c4j,0,0,0%,0%,
06qq9,Luca Williams-Barnett,,,TOT,Tottenham Hotspur,TOT,110160,F,F,702,701,701,5,,887,L. Williams-Barnett,luca-williams-barnett,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,,887,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@SUN<br/>Sun 6:00AM,SUN,True,Sun 6:00AM,06c4l,0,0,0%,0%,
06mn7,Lucas Bergvall,,,TOT,Tottenham Hotspur,TOT,110160,M,M,702,702,702,5,,313,L. Bergvall,lucas-bergvall,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,,313,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@SUN<br/>Sun 6:00AM,SUN,True,Sun 6:00AM,06c4l,73.25,4.07,8%,0%,
04tm0,Lucas Digne,,,AVL,Aston Villa,AVL,110011,D,D,703,703,703,,,105,L. Digne,lucas-digne,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,2,105,ozanbjk,SO - Ozan,7yp2wjl3mdacx26p,@NOT<br/>Sun 6:00AM,NOT,True,Sun 6:00AM,06c4k,203.75,7.84,62%,+13%,1.0
0647t,Lucas Paqueta,,,WHU,West Ham United,WHU,110175,M,M,702,702,702,,,144,Lucas Paqueta,lucas-tolentino-coelho-de-lima,https://fantraximg.com/assets/images/logos/sportsteam/epl/West_Ham_United.png,,144,KING,SO - KINGHAALAND,zi7kdf3imdcfngdl,WOL<br/>Fri 12:00PM,WOL,False,Fri 12:00PM,06c4m,167.75,9.32,34%,0%,
04ym7,Lucas Perri,,,LEE,Leeds United,LEE,110261,G,G,704,704,704,5,,307,Lucas Perri,lucas-estella-perri,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,,307,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@MUN<br/>Mon 12:00PM,MUN,True,Mon 12:00PM,06c7u,76,4.75,4%,0%,
06uzn,Lucas Pires,,,BUR,Burnley,BUR,110223,D,D,703,703,703,5,,324,Lucas Pires,lucas-pires-silva,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,,324,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,BHA<br/>Sat 7:00AM,BHA,False,Sat 7:00AM,06c7t,68.5,4.57,1%,-1%,-1.0
05yld,Luis Diaz,,,LIV,Liverpool,LIV,110070,F,F,701,701,701,5,,602,L. Diaz,luis-diaz,https://fantraximg.com/assets/images/logos/sportsteam/epl/Liverpool.png,,602,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,FUL<br/>Sat 9:30AM,FUL,False,Sat 9:30AM,06c4j,0,0,5%,0%,
070hm,Luis Eduardo Soares da Silva,,,NOT,Nottingham Forest,NOT,110105,D,D,703,703,703,5,,844,L. Soares da Silva,luis-eduardo-soares-da-silva,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,,844,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,AVL<br/>Sun 6:00AM,AVL,False,Sun 6:00AM,06c4k,0,0,0%,0%,
06mgp,Luis Guilherme,,,WHU,West Ham United,WHU,110175,M,M,701,702,702,5,,467,Luis Guilherme,luis-guilherme-lira-dos-santos,https://fantraximg.com/assets/images/logos/sportsteam/epl/West_Ham_United.png,,467,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,WOL<br/>Fri 12:00PM,WOL,False,Fri 12:00PM,06c4m,3,0.6,0%,0%,
06xzp,Luis Hemir Silva Semedo,,,SUN,Sunderland,SUN,110141,F,F,701,701,701,5,,837,L. Silva Semedo,luis-hemir-silva-semedo,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,,837,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,TOT<br/>Sun 6:00AM,TOT,False,Sun 6:00AM,06c4l,0,0,0%,0%,
062h9,Luis Sinisterra,,,BOU,Bournemouth,BOU,110034,F,F,701,701,701,5,,841,L. Sinisterra,luis-sinisterra,https://fantraximg.com/assets/images/logos/sportsteam/epl/Bournemouth.png,,841,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@ARS<br/>Sat 4:30AM,ARS,True,Sat 4:30AM,06c4f,0,0,0%,0%,
072zo,Luka Bentt,,,BRF,Brentford,BRF,110237,M,M,702,702,702,5,,543,L. Bentt,luka-bentt,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brentford.png,,543,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,EVE<br/>Sat 7:00AM,EVE,False,Sat 7:00AM,06c4g,0,0,0%,0%,
06v0y,Luka Vuskovic,,,TOT,Tottenham Hotspur,TOT,110160,D,D,703,703,703,5,,873,L. Vuskovic,luka-vuskovic,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,,873,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@SUN<br/>Sun 6:00AM,SUN,True,Sun 6:00AM,06c4l,0,0,1%,0%,
04lnu,Lukas Nmecha,,,LEE,Leeds United,LEE,110261,F,F,701,701,701,5,,241,L. Nmecha,lukas-nmecha,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,,241,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@MUN<br/>Mon 12:00PM,MUN,True,Mon 12:00PM,06c7u,114.5,4.58,15%,+3%,1.0
02lym,Lukasz Fabianski,,,WHU,West Ham United,WHU,110175,G,G,704,704,704,5,,615,L. Fabianski,lukasz-fabianski,https://fantraximg.com/assets/images/logos/sportsteam/epl/West_Ham_United.png,,615,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,WOL<br/>Fri 12:00PM,WOL,False,Fri 12:00PM,06c4m,0,0,0%,0%,
06zoe,Luke Browne,,,CRY,Crystal Palace,CRY,110045,D,D,703,703,703,5,,559,L. Browne,luke-browne,https://fantraximg.com/assets/images/logos/sportsteam/epl/Crystal_Palace.png,,559,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,NEW<br/>Sun 6:00AM,NEW,False,Sun 6:00AM,06c4i,0,0,0%,0%,
063dz,Luke Harris,,,FUL,Fulham,FUL,110063,M,M,702,702,702,5,,654,L. Harris,luke-harris,https://fantraximg.com/assets/images/logos/sportsteam/epl/Fulham.png,,654,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@LIV<br/>Sat 9:30AM,LIV,True,Sat 9:30AM,06c4j,0,0,0%,0%,
06v0m,Luke O'Nien,,,SUN,Sunderland,SUN,110141,M,M,702,702,702,5,,492,L. O'Nien,luke-onien,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,,492,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,TOT<br/>Sun 6:00AM,TOT,False,Sun 6:00AM,06c4l,0.75,0.09,1%,0%,
06nve,Luke Rawlings,,,WOL,Wolverhampton,WOL,110191,M,M,702,702,702,5,,805,L. Rawlings,luke-rawlings,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,,805,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@WHU<br/>Fri 12:00PM,WHU,True,Fri 12:00PM,06c4m,0,0,0%,0%,
02oq6,Luke Shaw,,,MUN,Manchester United,MUN,110090,D,D,703,703,703,5,,124,L. Shaw,luke-shaw,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,2,124,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,LEE<br/>Mon 12:00PM,LEE,False,Mon 12:00PM,06c7u,191,6.16,46%,+1%,1.0
070ho,Lutsharel Geertruida,,,SUN,Sunderland,SUN,110141,D,D,703,703,703,5,,289,L. Geertruida,lutsharel-geertruida,https://fantraximg.com/assets/images/logos/sportsteam/epl/Sunderland.png,,289,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,TOT<br/>Sun 6:00AM,TOT,False,Sun 6:00AM,06c4l,84.25,3.37,2%,0%,
06c4o,Lyle Foster,,,BUR,Burnley,BUR,110223,F,F,701,701,701,5,,266,L. Foster,lyle-foster,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,2,266,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,BHA<br/>Sat 7:00AM,BHA,False,Sat 7:00AM,06c7t,94.25,4.1,8%,0%,
06mga,Mads Hermansen,,,WHU,West Ham United,WHU,110175,G,G,704,704,704,5,,262,M. Hermansen,mads-hermansen,https://fantraximg.com/assets/images/logos/sportsteam/epl/West_Ham_United.png,2,262,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,WOL<br/>Fri 12:00PM,WOL,False,Fri 12:00PM,06c4m,96.75,8.8,27%,+11%,1.0
05tr5,Mads Roerslev,,,BRF,Brentford,BRF,110237,D,D,703,703,703,5,,812,M. Roerslev,mads-roerslev,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brentford.png,,812,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,EVE<br/>Sat 7:00AM,EVE,False,Sat 7:00AM,06c4g,0,0,0%,0%,
06qvv,Malachi Hardy,,,TOT,Tottenham Hotspur,TOT,110160,D,D,703,703,703,5,,651,M. Hardy,malachi-hardy,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,,651,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@SUN<br/>Sun 6:00AM,SUN,True,Sun 6:00AM,06c4l,0,0,0%,0%,
05nsf,Malang Sarr,,,CHE,Chelsea,CHE,110040,D,D,703,703,703,5,,830,M. Sarr,malang-sarr,https://fantraximg.com/assets/images/logos/sportsteam/epl/Chelsea.png,,830,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,MCI<br/>Sun 8:30AM,MCI,False,Sun 8:30AM,06c4h,0,0,0%,0%,
062ck,Malcolm Ebiowei,,,CRY,Crystal Palace,CRY,110045,F,F,701,701,701,5,,609,M. Ebiowei,malcolm-ebiowei,https://fantraximg.com/assets/images/logos/sportsteam/epl/Crystal_Palace.png,,609,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,NEW<br/>Sun 6:00AM,NEW,False,Sun 6:00AM,06c4i,0,0,0%,0%,
072ga,Malcom DaCosta,,,BOU,Bournemouth,BOU,110034,M,M,702,702,702,5,,590,M. DaCosta,malcom-dacosta,https://fantraximg.com/assets/images/logos/sportsteam/epl/Bournemouth.png,,590,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@ARS<br/>Sat 4:30AM,ARS,True,Sat 4:30AM,06c4f,0,0,0%,0%,
0700p,Malick Thiaw,,,NEW,Newcastle United,NEW,110101,D,D,703,703,703,,,30,M. Thiaw,malick-thiaw,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,2,30,oliver_h,SO - DraftAlchemy,9tu2v6zgmdae5hp3,@CRY<br/>Sun 6:00AM,CRY,True,Sun 6:00AM,06c4i,281,10.04,79%,+2%,1.0
06msb,Malick Yalcouye,,,BHA,Brighton,BHA,110240,M,M,702,702,702,5,,895,M. Yalcouye,malick-yalcouye,https://fantraximg.com/assets/images/logos/sportsteam/epl/Brighton_and_Hove_Albion.png,,895,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@BUR<br/>Sat 7:00AM,BUR,True,Sat 7:00AM,06c7t,0,0,0%,0%,
072lp,Malik Olayiwola,,,EVE,Everton,EVE,110050,M,M,702,702,702,5,,772,M. Olayiwola,malik-olayiwola,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,,772,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@BRF<br/>Sat 7:00AM,BRF,True,Sat 7:00AM,06c4g,0,0,0%,0%,
06clz,Malo Gusto,,,CHE,Chelsea,CHE,110040,D,D,703,703,703,,,131,M. Gusto,malo-gusto,https://fantraximg.com/assets/images/logos/sportsteam/epl/Chelsea.png,2,131,COLO,SO - LOS VOODOO FRESCOS,jodcscoumdltspiq,MCI<br/>Sun 8:30AM,MCI,False,Sun 8:30AM,06c4h,181.75,6.49,62%,+5%,1.0
06uzu,Mamadou Sarr,,,CHE,Chelsea,CHE,110040,D,D,703,703,703,5,,484,M. Sarr,mamadou-sarr,https://fantraximg.com/assets/images/logos/sportsteam/epl/Chelsea.png,,484,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,MCI<br/>Sun 8:30AM,MCI,False,Sun 8:30AM,06c4h,1.25,0.62,1%,0%,
06329,Manor Solomon,,,TOT,Tottenham Hotspur,TOT,110160,F,F,701,701,701,5,,846,M. Solomon,manor-solomon,https://fantraximg.com/assets/images/logos/sportsteam/epl/Tottenham_Hotspur.png,,846,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@SUN<br/>Sun 6:00AM,SUN,True,Sun 6:00AM,06c4l,0,0,1%,0%,
0649j,Manuel Akanji,,,MCI,Manchester City,MCI,110080,D,D,703,703,703,5,,510,M. Akanji,manuel-akanji,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_City.png,,510,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@CHE<br/>Sun 8:30AM,CHE,True,Sun 8:30AM,06c4h,0,0,2%,0%,
06pib,Manuel Ugarte,,,MUN,Manchester United,MUN,110090,M,M,702,702,702,5,,329,M. Ugarte,manuel-ugarte,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,,329,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,LEE<br/>Mon 12:00PM,LEE,False,Mon 12:00PM,06c7u,64.25,3.06,3%,0%,
05w9i,Marc Cucurella,,,CHE,Chelsea,CHE,110040,D,D,703,703,703,,,65,M. Cucurella,marc-cucurella,https://fantraximg.com/assets/images/logos/sportsteam/epl/Chelsea.png,2,65,COLO,SO - LOS VOODOO FRESCOS,jodcscoumdltspiq,MCI<br/>Sun 8:30AM,MCI,False,Sun 8:30AM,06c4h,241.5,8.94,99%,+1%,1.0
050jq,Marc Guehi,,,MCI,Manchester City,MCI,110080,D,D,703,703,703,,,16,M. Guehi,marc-guehi,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_City.png,2,16,oliver_h,SO - DraftAlchemy,9tu2v6zgmdae5hp3,@CHE<br/>Sun 8:30AM,CHE,True,Sun 8:30AM,06c4h,316.75,11.31,98%,0%,
06mnm,Marc Guiu,,,CHE,Chelsea,CHE,110040,F,F,701,701,701,5,,424,M. Guiu,marc-guiu,https://fantraximg.com/assets/images/logos/sportsteam/epl/Chelsea.png,,424,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,MCI<br/>Sun 8:30AM,MCI,False,Sun 8:30AM,06c4h,18,2,3%,0%,
06ymt,Marco Bizot,,,AVL,Aston Villa,AVL,110011,G,G,704,704,704,5,,410,M. Bizot,marco-bizot,https://fantraximg.com/assets/images/logos/sportsteam/epl/Aston_Villa.png,,410,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@NOT<br/>Sun 6:00AM,NOT,True,Sun 6:00AM,06c4k,26.5,5.3,2%,0%,
063e7,Marcos Senesi,,,BOU,Bournemouth,BOU,110034,D,D,703,703,703,,,17,M. Senesi,marcos-senesi,https://fantraximg.com/assets/images/logos/sportsteam/epl/Bournemouth.png,2,17,Marosi,SO - Marosi's Mighty Magyars,rrn428q7mdlgnsen,@ARS<br/>Sat 4:30AM,ARS,True,Sat 4:30AM,06c4f,313,10.43,91%,0%,
02ls8,Marcus Bettinelli,,,MCI,Manchester City,MCI,110080,G,G,704,704,704,5,,545,M. Bettinelli,marcus-bettinelli,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_City.png,,545,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@CHE<br/>Sun 8:30AM,CHE,True,Sun 8:30AM,06c4h,0,0,0%,0%,
044w8,Marcus Edwards,,,BUR,Burnley,BUR,110223,F,F,701,701,701,5,,286,M. Edwards,marcus-edwards,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,,286,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,BHA<br/>Sat 7:00AM,BHA,False,Sat 7:00AM,06c7t,85,4.47,9%,0%,
06zbs,Marcus Hill,,,CRY,Crystal Palace,CRY,110045,G,G,704,704,704,5,,668,M. Hill,marcus-hill,https://fantraximg.com/assets/images/logos/sportsteam/epl/Crystal_Palace.png,,668,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,NEW<br/>Sun 6:00AM,NEW,False,Sun 6:00AM,06c4i,0,0,0%,0%,
0639x,Marcus Tavernier,,,BOU,Bournemouth,BOU,110034,M,M,702,702,702,,,51,M. Tavernier,marcus-tavernier,https://fantraximg.com/assets/images/logos/sportsteam/epl/Bournemouth.png,2,51,Egballer,SO - Egballer,r1cr6du0mdabwxkp,@ARS<br/>Sat 4:30AM,ARS,True,Sat 4:30AM,06c4f,251,9.3,98%,0%,
05n09,Mark Gillespie,,,NEW,Newcastle United,NEW,110101,G,G,704,704,704,5,,633,M. Gillespie,mark-gillespie,https://fantraximg.com/assets/images/logos/sportsteam/epl/Newcastle_United.png,,633,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@CRY<br/>Sun 6:00AM,CRY,True,Sun 6:00AM,06c4i,0,0,0%,0%,
04vy4,Mark Travers,,,EVE,Everton,EVE,110050,G,G,704,704,704,5,,862,M. Travers,mark-travers,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,,862,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@BRF<br/>Sat 7:00AM,BRF,True,Sat 7:00AM,06c4g,0,0,1%,0%,
06mmk,Marko Stamenic,,,NOT,Nottingham Forest,NOT,110105,M,M,702,702,702,5,,848,M. Stamenic,marko-stamenic,https://fantraximg.com/assets/images/logos/sportsteam/epl/Nottingham_Forest.png,,848,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,AVL<br/>Sun 6:00AM,AVL,False,Sun 6:00AM,06c4k,0,0,0%,0%,
070em,Marley Leuluai,,,BUR,Burnley,BUR,110223,M,M,702,702,702,5,,714,M. Leuluai,marley-leuluai,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,,714,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,BHA<br/>Sat 7:00AM,BHA,False,Sat 7:00AM,06c7t,0,0,0%,0%,
06zbn,Marli Salmon,,,ARS,Arsenal,ARS,110000,D,D,703,703,703,5,,823,M. Salmon,marli-salmon,https://fantraximg.com/assets/images/logos/sportsteam/epl/Arsenal.png,,823,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,BOU<br/>Sat 4:30AM,BOU,False,Sat 4:30AM,06c4f,0,0,0%,0%,
06rma,Marshall Munetsi,,,WOL,Wolverhampton,WOL,110191,M,M,702,702,702,5,,300,M. Munetsi,marshall-munetsi,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,,300,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@WHU<br/>Fri 12:00PM,WHU,True,Fri 12:00PM,06c4m,81,6.23,10%,0%,
06441,Martial Godo,,,FUL,Fulham,FUL,110063,F,F,701,701,701,5,,634,M. Godo,martial-godo,https://fantraximg.com/assets/images/logos/sportsteam/epl/Fulham.png,,634,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@LIV<br/>Sat 9:30AM,LIV,True,Sat 9:30AM,06c4j,0,0,0%,0%,
04mr4,Martin Dubravka,,,BUR,Burnley,BUR,110223,G,G,704,704,704,,,69,M. Dubravka,martin-dubravka,https://fantraximg.com/assets/images/logos/sportsteam/epl/Burnley_3.png,2,69,Marosi,SO - Marosi's Mighty Magyars,rrn428q7mdlgnsen,BHA<br/>Sat 7:00AM,BHA,False,Sat 7:00AM,06c7t,239.5,7.73,45%,+6%,1.0
05r9b,Martin Odegaard,,,ARS,Arsenal,ARS,110000,M,M,702,702,702,,,188,M. Odegaard,martin-odegaard,https://fantraximg.com/assets/images/logos/sportsteam/epl/Arsenal.png,,188,COLO,SO - LOS VOODOO FRESCOS,jodcscoumdltspiq,BOU<br/>Sat 4:30AM,BOU,False,Sat 4:30AM,06c4f,145.5,7.28,96%,-1%,-1.0
06po8,Martin Sherif,,,EVE,Everton,EVE,110050,F,F,701,701,701,5,,835,M. Sherif,martin-sherif,https://fantraximg.com/assets/images/logos/sportsteam/epl/Everton.png,,835,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@BRF<br/>Sat 7:00AM,BRF,True,Sat 7:00AM,06c4g,0,0,0%,0%,
06y9z,Martin Zubimendi,,,ARS,Arsenal,ARS,110000,M,M,702,702,702,5,,83,M. Zubimendi,martin-zubimendi,https://fantraximg.com/assets/images/logos/sportsteam/epl/Arsenal.png,2,83,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,BOU<br/>Sat 4:30AM,BOU,False,Sat 4:30AM,06c4f,226,7.29,93%,-1%,-1.0
052cd,Mason Mount,,,MUN,Manchester United,MUN,110090,M,M,702,702,702,5,,293,M. Mount,mason-mount,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,,293,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,LEE<br/>Mon 12:00PM,LEE,False,Mon 12:00PM,06c7u,82,4.56,12%,0%,
06r5r,Matai Akinmboni,,,BOU,Bournemouth,BOU,110034,D,D,703,703,703,5,,512,M. Akinmboni,matai-akinmboni,https://fantraximg.com/assets/images/logos/sportsteam/epl/Bournemouth.png,,512,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@ARS<br/>Sat 4:30AM,ARS,True,Sat 4:30AM,06c4f,0,0,0%,0%,
066j4,Mateo Joseph,,,LEE,Leeds United,LEE,110261,F,F,701,701,701,5,,619,Mateo Joseph,mateo-joseph-fernandez,https://fantraximg.com/assets/images/logos/sportsteam/epl/Leeds_United2.png,,619,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@MUN<br/>Mon 12:00PM,MUN,True,Mon 12:00PM,06c7u,0,0,0%,0%,
04u41,Mateo Kovacic,,,MCI,Manchester City,MCI,110080,M,M,702,702,702,5,,494,M. Kovacic,mateo-kovacic,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_City.png,,494,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@CHE<br/>Sun 8:30AM,CHE,True,Sun 8:30AM,06c4h,0.5,0.5,1%,0%,
06pe1,Mateus Goncalo Espanha Fernandes,,,WHU,West Ham United,WHU,110175,M,M,702,702,702,,,78,M. Espanha Fernandes,mateus-goncalo-espanha-fernandes,https://fantraximg.com/assets/images/logos/sportsteam/epl/West_Ham_United.png,2,78,ozanbjk,SO - Ozan,7yp2wjl3mdacx26p,WOL<br/>Fri 12:00PM,WOL,False,Fri 12:00PM,06c4m,232.75,8.03,77%,-1%,-1.0
06rpm,Mateus Mané,,,WOL,Wolverhampton,WOL,110191,F,F,701,701,701,5,,227,M. Mané,mateus-mane,https://fantraximg.com/assets/images/logos/sportsteam/epl/Wolverhampton_Wanderers.png,2,227,W <small>(Thu)</small>,"Waiver Wire - Off Thu Apr 9, 7:00 AM PDT",,@WHU<br/>Fri 12:00PM,WHU,True,Fri 12:00PM,06c4m,122.75,6.14,43%,-7%,-1.0
067yz,Matheus Cunha,,,MUN,Manchester United,MUN,110090,F,F,701,701,701,,,33,Matheus Cunha,matheus-santos-carneiro-da-cunha,https://fantraximg.com/assets/images/logos/sportsteam/epl/Manchester_United.png,2,33,oliver_h,SO - DraftAlchemy,9tu2v6zgmdae5hp3,LEE<br/>Mon 12:00PM,LEE,False,Mon 12:00PM,06c7u,275.25,9.83,100%,0%,
